name,achievements,genre,mature_content,original_price,totalComments,posProp,free,discount,multi_player,trading_cards,online,controller,cloud,totalLan,English,Chinese,Russian,Spanish,Portuguese,German,review
Train Simulator: DB BR 145 Loco Add-On,0,Simulation,False,19.99,15,40,False,Zero,False,True,False,True,True,2,True,False,False,False,False,True,False
Train Simulator: Frankfurt High Speed: Frankfurt – Karlsruhe Route Extension Add-On,0,Simulation,False,18.99,87,41,False,Zero,False,True,False,True,True,8,True,True,True,True,False,True,False
Genesis Online,48,Action,False,0.0,1934,31,True,Zero,True,False,False,False,False,1,True,False,False,False,False,False,False
Drift Horizon Online,0,Action,False,4.99,215,38,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,False
Half-Life: C.A.G.E.D. - Executive Plunger,0,Action,False,2.99,25,10,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Alien Covenant In Utero,0,Action,False,0.0,19,26,True,Zero,False,False,False,False,False,11,True,True,True,True,True,True,False
TEKKEN 7 - Season Pass,0,Action,False,24.99,351,30,False,Zero,True,False,True,True,True,11,True,False,True,True,True,True,False
Conflict: Denied Ops,0,Action,False,5.99,167,44,False,Zero,False,False,False,False,False,4,True,False,False,True,False,False,False
Super Death Arena,33,Action,False,8.99,16,37,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,False
Iron Wings,32,Action,True,9.99,62,32,False,Zero,False,True,False,True,True,6,True,False,True,True,False,True,False
Tom Clancy's Rainbow Six® Siege - Amethyst Weapon Skin,0,Action,False,2.99,252,37,False,Zero,True,False,False,True,False,14,True,True,True,True,True,True,False
Debris Infinity,16,Action,False,4.99,14,10,False,Zero,True,False,False,True,False,4,True,False,False,True,False,True,False
Survivor Pass: Vikendi,0,Action,False,0.0,1686,33,True,Zero,True,False,True,False,False,17,True,True,True,True,True,True,False
Cryptocurrency Clicker,51,Simulation,False,3.99,62,43,False,Zero,False,False,False,False,True,6,True,True,True,False,False,True,False
God Test,0,Action,False,0.0,12,33,True,Zero,True,False,True,False,False,3,True,True,False,False,False,False,False
BusinessMan,0,Strategy,False,8.99,18,44,False,Zero,False,False,False,False,False,3,True,False,False,False,False,True,False
Trojan Inc.,0,Strategy,False,2.99,19,42,False,Zero,False,False,False,False,False,5,True,False,True,True,False,False,False
Automobilista - Season Pass for all DLCs,0,Simulation,False,34.99,14,10,False,Zero,True,False,False,True,False,7,True,False,False,True,True,True,False
MadSpace: To Hell and Beyond,0,Action,False,5.99,10,10,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,False
Community Inc,11,Strategy,False,14.99,115,41,False,Zero,False,True,False,False,True,6,True,True,False,True,True,True,False
Survival: Last Day,9,Action,False,3.99,376,40,False,Zero,False,False,False,False,False,8,True,True,True,True,False,True,False
FIREWORK,13,Action,False,5.99,16,10,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,False
Queendoom,16,Action,False,9.99,14,10,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,False
Shop Tycoon The Boss,0,Strategy,False,4.99,10,40,False,Zero,False,False,False,False,False,4,True,False,False,False,False,True,False
Indie Games in China,0,Action,False,2.99,13,10,False,Zero,False,False,False,False,False,3,True,True,False,False,False,False,False
Transpose,13,Action,False,19.99,16,10,False,Zero,False,False,False,False,False,9,True,True,False,True,False,True,False
CaptainMarlene,0,Adventure,False,11.99,13,10,False,Zero,False,False,False,False,False,9,True,True,True,True,False,True,False
Factory Engineer,8,Strategy,False,9.99,88,45,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,False
Train Simulator: New Haven FL9 Loco Add-On,0,Simulation,False,19.99,14,10,False,Zero,False,True,False,True,True,3,True,False,False,False,False,True,False
Squally,0,Action,False,24.99,11,45,False,Zero,False,False,False,False,False,29,True,True,True,True,True,True,False
Star Nomad,10,Strategy,False,0.99,28,46,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,False
Rumpus,19,Action,False,14.99,11,10,False,Zero,True,True,False,True,True,7,True,False,True,True,True,True,False
TETRUX: Online,0,Action,False,5.99,17,10,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,False
Fray: Reloaded Edition,64,Action,False,0.0,40,0,True,Zero,True,False,False,False,False,1,True,False,False,False,False,False,False
Hiveswap Friendsim - Volume Eleven,0,Adventure,True,0.99,16,10,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
SwordBounce,19,Action,False,4.99,11,10,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,False
TAKEN,0,Action,False,1.99,32,12,False,Zero,False,False,False,False,False,11,True,True,True,True,True,True,False
Notrium,14,Action,False,1.99,41,10,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,False
Hiveswap Friendsim - Volume Ten,0,Adventure,True,0.99,17,10,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Legends of Persia,32,Action,False,19.99,14,7,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD,1,Action,False,0.99,11,18,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,False
Contact Draw: Football,129,Adventure,False,1.99,14,10,False,Zero,False,False,False,False,True,3,True,False,True,False,False,False,False
3D Paraglider,5,Action,False,1.99,15,6,False,Zero,True,True,False,True,False,1,True,False,False,False,False,False,False
Spaceguard 80,27,Action,False,1.99,15,10,False,Zero,False,False,False,False,False,3,True,False,True,False,False,True,False
Megacity Builder,20,Strategy,False,14.99,15,40,False,Zero,False,True,False,False,False,14,True,False,True,False,True,False,False
Gaokao.Love.100Days - Official Artworks,0,Adventure,False,3.99,33,10,False,Zero,False,True,False,True,True,2,True,True,False,False,False,False,False
Ride 2 Rising Sun Bikes Pack,0,Simulation,False,5.99,14,10,False,Zero,True,False,True,True,True,6,True,False,False,True,True,True,False
Cultist Simulator: The Dancer,0,Simulation,False,2.99,26,10,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Ancestory,5,Strategy,False,14.99,20,40,False,Zero,True,True,False,False,True,1,True,False,False,False,False,False,False
Way of Defector,36,Strategy,False,2.99,27,48,False,Zero,False,False,False,False,True,2,True,False,False,False,False,False,False
Trinity VR,5,Action,True,4.99,16,43,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Air Raid Over Britain,5,Casual,False,0.0,16,43,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Hacknet - Labyrinths Official Soundtrack,0,Simulation,False,4.99,12,10,False,Zero,False,False,False,False,False,8,True,True,True,True,False,True,False
Liberty Prime,34,Action,False,9.99,37,45,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Dude Simulator,0,Action,False,4.99,515,46,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,False
Rez Infinite Digital Deluxe DLC,0,Action,False,4.99,12,10,False,Zero,False,True,False,True,True,8,True,True,False,True,False,True,False
Capsular,22,Action,False,0.0,26,10,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,False
CupGuess,1,Casual,True,2.99,12,41,False,Zero,False,False,False,False,False,3,True,False,False,False,False,False,False
カニマン VS メカモンキー,0,Action,False,2.99,10,10,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,False
Economic Conquest,0,Strategy,False,4.99,32,40,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
RPG Fighter League,50,Action,False,4.99,17,10,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,False
Crafting Dead,0,Action,False,9.99,77,49,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,False
Train Simulator: Great Northern F7 ‘Empire Builder’ Loco Add-On,0,Simulation,False,8.99,11,10,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,False
Master of Magic Chess,55,Strategy,False,0.0,57,43,True,Zero,True,False,True,False,False,3,True,True,False,False,False,False,False
Null Vector,0,Action,False,4.99,14,10,False,Zero,True,False,False,True,False,1,True,False,False,False,False,False,False
Brass,38,Strategy,False,9.99,12,41,False,Zero,True,False,True,False,True,4,True,False,True,False,False,True,False
Joe's Diner,7,Action,False,7.99,44,40,False,Zero,False,True,False,False,False,10,True,False,True,True,False,True,False
Just Cause™ 3 - Combat Buggy,0,Action,False,1.99,51,43,False,Zero,False,True,False,True,False,9,True,False,True,True,True,True,False
Revelation Online,0,RPG,False,0.0,355,49,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,False
Plexarium,15,Action,False,2.99,11,10,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,False
Cold Darkness Awakened,0,Action,False,9.99,155,40,False,Zero,False,False,False,True,True,13,True,True,True,True,True,True,False
Far Cry® 5 - Hours of Darkness,0,Action,False,11.99,893,34,False,Zero,True,True,False,True,False,15,True,True,True,True,True,True,False
Stage Fright,0,Action,False,4.99,12,25,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
PAYDAY 2: The Butcher's AK/CAR Mod Pack,0,Action,False,0.0,679,48,True,Zero,False,True,False,True,False,7,True,False,True,True,False,True,False
Gunship!,0,Action,False,6.99,37,45,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Anti Gravity Warriors VR,0,Action,False,0.0,12,33,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
GRANADO ESPADA,0,Action,False,0.0,201,47,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
PulseCharge,0,Action,False,0.99,71,42,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,False
Dead6hot,0,Action,False,0.99,290,45,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,False
Liquidator,0,Action,False,0.99,17,35,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
>Mars Taken,0,Action,False,4.99,12,25,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
SOULCALIBUR VI - DLC5: Character Creation Set B,0,Action,False,5.99,19,31,False,Zero,True,False,True,True,False,11,True,False,True,True,True,True,False
The Perfect Sniper,18,Action,True,16.99,18,38,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Mars 2030,23,Action,False,4.99,33,45,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,False
EeOneGuy Adventure,7,Action,False,0.99,86,41,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,False
Klepto,30,Action,False,12.99,187,35,False,Zero,True,True,True,True,False,1,True,False,False,False,False,False,False
Supipara - Chapter 2 Spring Has Come!,0,Adventure,False,14.99,61,10,False,Zero,False,False,False,False,True,2,True,False,False,False,False,False,False
Civil Warfare: Another Bullet In The War,10,Action,False,0.99,81,38,False,Zero,True,False,True,False,False,4,True,False,True,False,False,True,False
Injustice™ 2 - Fighter Pack 2,0,Action,False,19.99,49,34,False,Zero,True,True,True,True,True,8,True,False,True,True,True,True,False
Tiamat X,11,Action,False,1.99,37,37,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,False
GASP,10,Action,False,0.0,1461,20,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Bless Online,55,Action,False,0.0,9912,39,True,Zero,True,True,True,False,False,3,True,False,False,False,False,True,False
THE QUIET MAN™,13,Action,True,14.99,323,34,False,Zero,False,True,False,True,False,27,True,True,True,True,True,True,False
Guise Of The Wolf,20,Action,False,2.99,108,31,False,Zero,False,True,False,True,False,7,True,False,True,True,False,True,False
Distorted Reality,10,Action,False,4.99,17,29,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,False
Better Late Than DEAD,0,Action,False,4.99,579,31,False,Zero,True,False,False,False,False,13,True,True,True,True,True,True,False
Zombie Crisis: Last One Standing,0,Action,False,2.99,11,36,False,Zero,True,False,False,False,False,27,True,True,True,True,True,True,False
Bounty Train - New West,0,Strategy,False,4.99,11,45,False,Zero,False,True,False,False,False,10,True,True,True,True,False,True,False
Terrible Beast from the East,14,Action,False,1.99,80,48,False,Zero,True,False,True,False,False,2,True,False,False,False,False,False,False
Insincere,0,Action,False,3.99,120,46,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,False
DYNASTY WARRIORS 9:Season Pass/真・三國無双８:シーズンパス,0,Action,False,24.99,86,39,False,Zero,False,False,False,True,True,10,True,True,False,True,True,True,False
Karma Miwa,0,Action,False,0.99,19,47,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,False
Wraithslayer,29,Action,False,4.99,33,10,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,False
Zombieland,2,Action,False,0.0,299,30,True,Zero,True,False,True,False,False,9,True,True,True,True,False,True,False
THE ARCHER: Dead Hunt,0,Action,False,0.99,10,30,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,False
Assault Squad 2: Men of War Origins,0,Action,False,12.99,33,48,False,Zero,True,True,False,False,True,7,True,False,True,True,False,True,False
Broken Sword 4 - the Angel of Death,0,Adventure,False,5.99,140,42,False,Zero,False,False,False,False,False,5,True,False,False,True,False,True,False
Ghost Platoon,39,Action,False,14.99,11,36,False,Zero,True,False,True,True,False,6,True,False,True,True,False,True,False
Dead Forest,5,Action,False,0.99,16,37,False,Zero,False,False,False,True,False,5,True,False,True,True,False,True,False
Edge of Space,24,Action,False,14.99,1883,36,False,Zero,True,True,False,False,False,1,True,False,False,False,False,False,False
